grid_id,TEM_mean,TEM_std,pct_TEM_mean,TEM_cv
250,0.517,0.23706740165248508,0.517,0.45854429720016454
276,3.3801428571428573,0.5398438791429466,3.3801428571428573,0.15971037377966385
277,0.7374666666666666,0.30892719174163435,0.7374666666666666,0.41890326126600214
302,7.357,0.9737971529654318,7.357,0.13236334823507295
303,1.2083255813953488,0.1463665928826652,1.2083255813953488,0.12113175052839993
304,0.8624545454545455,0.26030383481765196,0.8624545454545455,0.3018174536728335
329,5.767764705882353,0.6074011263670717,5.767764705882353,0.10530962293721921
330,2.214413793103448,0.14498280542327313,2.214413793103448,0.06547231862211407
331,0.80104,0.16482370006831062,0.80104,0.20576213431078427
332,0.8891891891891892,0.3185750319101475,0.8891891891891892,0.3582758717530534
356,7.8308,1.0040056846600318,7.8308,0.1282124029039219
357,1.7182264150943396,0.12908647248567376,1.7182264150943396,0.07512774297477334
358,0.8721538461538462,0.23038038253182974,0.8721538461538462,0.26415108245843943
359,0,0,0,0
384,1.047,0.5966598746455337,1.047,0.569875715993824
385,0.8857222222222222,0.16153353929380027,0.8857222222222222,0.18237494243796054
386,0.1912222222222222,0.08157303581574149,0.1912222222222222,0.4265876364565215
412,1.1108125,0.3220847931005798,1.1108125,0.289954238992251
413,0.5125925925925926,0.2577289398526415,0.5125925925925926,0.502794897111367
414,0,0,0,0
415,0,0,0,0
439,1.6235,0.3431300430637134,1.6235,0.2113520437719208
440,0.12644444444444444,0.14171148537003622,0.12644444444444444,1.1207410969510774
467,0.44,0.6597503626995322,0.44,1.4994326424989368
469,1.214,1.9087930694456976,1.214,1.5723171906471973
470,0,0,0,0
494,0.9449090909090909,0.38473544812525123,0.9449090909090909,0.40716662780236323
498,0.001,0.015795537281016812,0.001,15.795537281016813
521,0.0485,0.1276924458276326,0.0485,2.6328339345903626
548,3.4797142857142855,1.0074345939897202,3.4797142857142855,0.28951646924739477
549,0.108,0.16583761739061104,0.108,1.5355334943575096
552,0,0,0,0
576,0.7845714285714286,0.5484563649724211,0.7845714285714286,0.6990521767674704
579,0,0,0,0
580,0,0,0,0
602,0.16733333333333333,0.22874971177917555,0.16733333333333333,1.3670301500747544
603,1.4586666666666666,0.17131916433280586,1.4586666666666666,0.11744915287898026
606,0.394,0.48912420198753187,0.394,1.2414319847399287
630,1.0156991150442478,0.10508301833949958,1.0156991150442478,0.10345880663184565
631,0.179,0.17326003023245812,0.179,0.9679331297902689
633,0,0,0,0
634,0,0,0,0
657,0.530390243902439,0.09537822930202851,0.530390243902439,0.17982651528479576
658,2.4264,0.9548227127721938,2.4264,0.39351414143265484
659,0,0,0,0
661,0.404,0.5111815853749555,0.404,1.2653009538984046
662,0.0035,0.04019927815182576,0.0035,11.485508043378788
684,0.3450576923076923,0.05891657126069823,0.3450576923076923,0.17074411779280543
685,8e-4,0.01263642982481345,8e-4,15.795537281016811
688,0.372,0.5071898996428365,0.372,1.3634137087173024
711,1.2309503546099292,0.12111622642171593,1.2309503546099292,0.09839245422703985
712,0.6491428571428571,0.39381085600468774,0.6491428571428571,0.6066628503593341
715,0.093,0.12701679626358922,0.093,1.3657720028342928
739,0.7586433566433567,0.08758291741911664,0.7586433566433567,0.11544675986702135
740,3.003,0.8908300378369745,3.003,0.29664669924641174
744,0.098,0.33259169332522104,0.098,3.3937927890328674
765,1.506525,0.12574024054049826,1.506525,0.08346375967242381
766,2.556,0.6704573260484996,2.556,0.26230724806279326
767,0.137,0.22322782380932107,0.137,1.6294001737906647
769,0.0026666666666666666,0.03645380614128784,0.0026666666666666666,13.67017730298294
770,0.7265,0.5015734261338086,0.7265,0.6903970077547262
771,0.01,0.0700701051753068,0.01,7.007010517530681
792,5.472,3.3965112361295535,5.472,0.620707462742974
793,0.8223,0.14856599108616625,0.8223,0.18067127701102548
794,1.2805714285714285,0.24960416087740978,1.2805714285714285,0.19491623450935616
797,0.057,0.17120052347605996,0.057,3.00351795572035
798,3.341,1.7393301984034417,3.341,0.5206016756669984
821,1.813,0.4737931615376479,1.813,0.26133103228772636
822,1.508,0.41383343032292635,1.508,0.27442535167302806
823,1.962,1.997131209042677,1.962,1.0179058150064613
825,5e-4,0.011180339887498949,5e-4,22.360679774997898
826,0,0,0,0
846,1,1.4028313768031733,1,1.4028313768031733
847,0.7185714285714285,0.2186126743125547,0.7185714285714285,0.3042323499379489
848,1.5855,0.2827979833711648,1.5855,0.17836517399631965
849,0.853,0.5200306372969337,0.853,0.6096490472414229
852,0.07333333333333333,0.14297161173997813,0.07333333333333333,1.9496128873633383
853,0,0,0,0
874,0.379,0.4125522982575605,0.379,1.0885284914447506
875,2.476,0.44297819642224706,2.476,0.17890880307845197
876,1.518,0.7439419102310766,1.518,0.49008030977014266
877,0.019,0.09569385888999626,0.019,5.036518888947172
879,1,1.2834697461094893,1,1.2834697461094893
880,0.013,0.07964726847010824,0.013,6.126712959239096
902,0.36160000000000003,0.18599631517456747,0.36160000000000003,0.5143703406376312
903,2.237111111111111,0.3079885123247151,2.237111111111111,0.13767242529663434
904,0.8486666666666667,0.17652349222933447,0.8486666666666667,0.20800097277612073
905,2.814,1.0666205317344284,2.814,0.3790407006874301
907,2.346,1.0104831281642506,2.346,0.4307259710845058
909,0,0,0,0
928,6.633,1.1689927665201152,6.633,0.17623892153175263
929,4.54625,0.345606097529107,4.54625,0.07602003794976234
930,0.5233333333333333,0.2038102863478631,0.5233333333333333,0.38944640703413336
931,4.288,0.31464902354215574,4.288,0.07337897004248034
934,1.1905,0.8028847974622462,1.1905,0.6744097416734534
935,0.002,0.044721359549995794,0.002,22.360679774997898
956,2.498,0.6113456362598394,2.498,0.2447340417373256
957,1.9206666666666667,0.6157362675620719,1.9206666666666667,0.3205846585710197
958,1.3595,0.3760552953627175,1.3595,0.2766129425249853
959,4.5635,0.45138702961095595,4.5635,0.09891246403220245
960,5.62,1.782182530316396,5.62,0.31711432923779287
961,0,0,0,0
962,0.099,0.26427008410849195,0.099,2.669394788974666
983,3.901,0.8468372137152843,3.901,0.21708208503339768
984,5.5544,0.2739173258536333,5.5544,0.04931537625191439
985,1.995142857142857,0.600206568124899,1.995142857142857,0.3008338806296931
986,0.6614285714285714,0.14702619764294317,0.6614285714285714,0.2222858279698925
987,4.1756,0.338990367028144,4.1756,0.08118363038321295
988,4.18,2.4469522165952897,4.18,0.5853952671280598
989,0.17,0.37600899660920634,0.17,2.2118176271129784
1010,3.038,0.8637407575148836,3.038,0.2843122967461763
1011,5.735,0.36095092622444475,5.735,0.06293826089353875
1012,2.92675,0.5446986145212072,2.92675,0.18611040045142466
1013,3.328,0.4555734229189145,3.328,0.13689105255977
1014,3.3866666666666667,1.2997781699299682,3.3866666666666667,0.3837927667116048
1037,0.688,0.24243256195112978,0.688,0.35237290981268865
1038,7.653,0.8169613526375693,7.653,0.10675047074840838
1039,8.713333333333333,1.0096616319340739,8.713333333333333,0.11587547420819518
1040,2.115,0.9485908756142435,2.115,0.448506324167491
1041,5.226,0.2921209840779627,5.226,0.05589762420167675
1042,2.9185,1.2772021141859113,2.9185,0.43762279053825986
1044,0.748,0.346028136055269,0.748,0.46260445996693716
1064,5.59,0.7069571881100933,5.59,0.12646819107515087
1065,2.403,0.3156320333779859,2.403,0.13134916078984016
1066,3.842,0.878395786827688,3.842,0.22862982478596774
1067,4.4255,0.7400473567146637,4.4255,0.16722344519594703
1068,2.586,0.5679034555204194,2.586,0.21960690468693714
1069,0.911,0.9769790048675068,0.911,1.0724248132464398
1070,3.39,1.2643326596067574,3.39,0.37295948660966294
1072,0,0,0,0
1091,1.1074,0.16900774311986105,1.1074,0.15261670861464788
1092,1.578,0.8540343959695054,1.578,0.5412131786878994
1093,3.234,1.864456058153576,3.234,0.5765170247846556
1094,4.685714285714286,0.8734960666838325,4.685714285714286,0.1864168434995984
1095,1.0244,0.2941729345654724,1.0244,0.28716608216075007
1096,0.736,0.48684498156204126,0.736,0.6614741597310343
1097,5.056,1.9058143289714835,5.056,0.3769411251921447
1118,2.3795102040816327,0.2666670436524979,2.3795102040816327,0.11206803954657446
1119,1.1672596153846153,0.09958865983866429,1.1672596153846153,0.08531834608691533
1120,9.995,1.0953879447478863,9.995,0.10959359127042384
1121,5.156666666666666,0.7279834612404869,5.156666666666666,0.14117326333041116
1122,9.56,0.5450450883152633,9.56,0.05701308455180579
1123,2.42275,0.4911554283621624,2.42275,0.20272641765025792
1124,3.0646666666666667,1.5434176537430007,3.0646666666666667,0.5036168110973464
1146,0.843302752293578,0.09527570357498799,0.843302752293578,0.11297923944379559
1147,1.1946622516556291,0.06259221444928965,1.1946622516556291,0.05239323027286239
1148,7.363,1.9034777264023395,7.363,0.25851931636592956
1149,3.4513333333333334,0.6769977734852171,3.4513333333333334,0.19615542982959736
1150,4.516,0.5251094403008105,4.516,0.11627755542533448
1151,4.654571428571429,0.47166829741025657,4.654571428571429,0.10133442028947873
1152,4.448,1.0024898862052862,4.448,0.22537992045982153
1153,3.734,2.283346522691063,3.734,0.6115014790281369
1154,0,0,0,0
1172,1.252857142857143,0.18155818827872772,1.252857142857143,0.1449153156158602
1173,0.8398029556650246,0.05797060014661105,0.8398029556650246,0.06902881176538035
1174,1.5226238532110092,0.11630562661951985,1.5226238532110092,0.07638500235908356
1175,5.45,0.6362027604067296,5.45,0.11673445145077607
1176,6.976,0.5324387119321132,6.976,0.07632435664164468
1177,4.625333333333334,0.6487766608353159,4.625333333333334,0.14026592551931014
1178,8.138666666666667,1.1353975464613062,8.138666666666667,0.13950657926703466
1179,5.935,1.46836207195252,5.935,0.2474072572792789
1180,0.002,0.044721359549995794,0.002,22.360679774997898
1184,0,0,0,0
1199,6.360456140350877,0.56238045972662,6.360456140350877,0.08841825921239606
1200,1.1585031847133758,0.08678646805077861,1.1585031847133758,0.07491258478693813
1201,2.383212121212121,0.2609740566781192,2.383212121212121,0.10950517344019954
1202,1.3362409638554216,0.07216786469885399,1.3362409638554216,0.05400812177665165
1203,9.270666666666667,1.3653738773622777,9.270666666666667,0.147278931111996
1204,1.5693333333333332,0.7114028153649634,1.5693333333333332,0.45331530290885524
1205,2.8715,0.5364240407578746,2.8715,0.1868096955451418
1206,4.638333333333334,1.3317991758355232,4.638333333333334,0.2871288197992504
1207,4.254,2.9366190530822776,4.254,0.690319476512054
1208,0.53,0.9158479978196276,0.53,1.7280150902257123
1211,0.2825,0.27968768367735036,0.2825,0.9900448979729217
1215,0,0,0,0
1226,4.532452830188679,0.4558856033069319,4.532452830188679,0.10058253673827072
1227,1.1179425287356322,0.10363358875721673,1.1179425287356322,0.0927002829693079
1228,3.548,1.002849647170332,3.548,0.28265209897698196
1229,2.1738842105263156,0.17300581828961184,2.1738842105263156,0.07958373194482408
1230,5.0165,0.35005045442233407,5.0165,0.0697798174867605
1231,11.273333333333333,1.6097703248523774,11.273333333333333,0.1427945291116834
1232,8.8764,0.49704844261763587,8.8764,0.055996625052683054
1233,3.5405714285714285,0.48056038614593566,3.5405714285714285,0.13572961196826783
1234,5.485,1.3433667662023927,5.485,0.24491645691930586
1235,0.002,0.044721359549995794,0.002,22.360679774997898
1236,0.024,0.15320229072624056,0.024,6.383428780260023
1239,0.11466666666666667,0.22274976349369086,0.11466666666666667,1.9425851467473039
1242,0.002,0.03330660250839788,0.002,16.653301254198936
1243,0.38,0.5068172525229482,0.38,1.3337296119024953
1253,2.5497101449275363,0.17653060590028713,2.5497101449275363,0.06923555850122101
1254,0.5038715596330275,0.037730570502218154,0.5038715596330275,0.07488132596667599
1255,2.559423076923077,0.2147719262192916,2.559423076923077,0.08391419463072479
1256,1.8875903614457832,0.08086320513831753,1.8875903614457832,0.04283938230982546
1257,6.9185,0.5787076594535625,6.9185,0.08364640593388198
1258,5.5263333333333335,0.5309670074846322,5.5263333333333335,0.09607943919741219
1259,4.246,0.8398778420574973,4.246,0.19780448470501583
1260,4.507,0.5586368680105183,4.507,0.12394871710905665
1261,6.916333333333333,1.6032177549838158,6.916333333333333,0.231801689958622
1265,0.128,0.20035150584968636,0.128,1.5652461394506747
1266,0.002,0.044721359549995794,0.002,22.360679774997898
1269,0.172,0.24399809454231514,0.172,1.4185935729204369
1280,2.0865390070921985,0.1609549882829496,2.0865390070921985,0.07713969771754065
1281,2.4255696202531647,0.17523939622335147,2.4255696202531647,0.07224669816117715
1282,0.9419344262295082,0.04955255178159027,0.9419344262295082,0.052607220207403785
1283,1.5525195729537367,0.08434380477922727,1.5525195729537367,0.054327047625402546
1284,2.223333333333333,0.24815058529352413,2.223333333333333,0.11161195740338417
1285,7.331333333333333,1.0525051495052296,7.331333333333333,0.14356258290968849
1286,9.9485,0.7352236786961033,9.9485,0.07390296815561173
1287,0.212,0.2649460186256271,0.212,1.2497453708755997
1288,2.7563333333333335,0.3706768920125717,2.7563333333333335,0.1344818812477585
1289,1.928,1.2485727322569042,1.928,0.6475999648635395
1290,3.332,1.3417811868956182,3.332,0.4026954342423824
1293,0.003,0.0386521406386749,0.003,12.8840468795583
1296,0,0,0,0
1297,0.0985,0.15563159185965278,0.0985,1.5800161610117032
1307,1.249939393939394,0.2292017405219021,1.249939393939394,0.1833702830979143
1308,2.8,0.2327128883934481,2.8,0.0831117458548029
1309,0.204,0.03836821571190511,0.204,0.1880794887838486
1310,1.21003007518797,0.06747789568577246,1.21003007518797,0.05576546985849937
1311,1.740952380952381,0.08683910629710832,1.740952380952381,0.04988023064111802
1312,2.945263157894737,0.24541154178403543,2.945263157894737,0.08332414749636656
1313,8.639,1.5524171469022081,8.639,0.17969870898277673
1314,8.731,0.4506052487270435,8.731,0.05160980972706947
1315,2.997,0.7047939194813444,2.997,0.23516647296674822
1316,4.1685,1.1321644503716635,4.1685,0.27159996410499304
1317,1.48,0.7841107442948587,1.48,0.5298045569559856
1320,0.8853333333333333,0.5192427214563036,0.8853333333333333,0.5864940377894995
1321,0.004,0.04458672394226568,0.004,11.14668098556642
1334,0.5504831460674158,0.06742834896503072,0.5504831460674158,0.12248939762594113
1335,1.7354893617021276,0.13316449906477124,1.7354893617021276,0.07673023067924
1336,0.673,0.10399448026734097,0.673,0.1545237448251723
1337,1.447553903345725,0.08491685337144196,1.447553903345725,0.058662308308639846
1338,2.4534333333333334,0.12873734218638,2.4534333333333334,0.05247232131287312
1339,2.865,0.48139222776641066,2.865,0.1680252103896721
1340,10.500666666666667,0.8450410706257482,10.500666666666667,0.08047499244102738
1341,0,0,0,0
1342,0.92125,0.3592008323709062,0.92125,0.3899059238761533
1343,2.0886666666666667,0.7290642117160641,2.0886666666666667,0.34905723510185
1345,2.874,1.084655223519352,2.874,0.3774026525815421
1347,0.4655,0.3088292424658067,0.4655,0.6634355369834729
1351,0.08533333333333333,0.19526344045394514,0.08533333333333333,2.28824344281967
1361,1.591313432835821,0.16417507737819267,1.591313432835821,0.10316954158152385
1362,2.3851612903225807,0.1509567076088562,2.3851612903225807,0.06328993692013177
1364,0.9825725806451613,0.06663707933663103,0.9825725806451613,0.06781898930344346
1365,1.4017435897435897,0.07960414308187164,1.4017435897435897,0.0567893755065668
1366,2.7521935483870967,0.21352427748615238,2.7521935483870967,0.07758330718102538
1367,2.5744000000000002,0.21780615013831942,2.5744000000000002,0.08460462637442487
1368,18.732,0.4610869792184655,18.732,0.02461493589677907
1369,10.78,0.6741728398831208,10.78,0.0625392244789537
1370,3.012,0.38839616464693016,3.012,0.12894958985621852
1371,0.6185,0.5025812629333722,0.6185,0.8125808616546034
1372,2.0995,1.2609141759526048,2.0995,0.6005783167195069
1389,0.7708888888888888,0.13557758325283675,0.7708888888888888,0.1758717568860667
1390,0.151,0.14440157457795358,0.151,0.9563018183970436
1391,1.369,0.33250581985956423,1.369,0.242882264324006
1392,1.914179104477612,0.1814689413597807,1.914179104477612,0.09480248788386204
1393,1.1268347826086957,0.07348388497216861,1.1268347826086957,0.06521265238374045
1394,4.8344,1.1630658124836861,4.8344,0.24058121224633588
1395,3.1466666666666665,0.7761187255232096,3.1466666666666665,0.24664790006034204
1396,1.4693333333333334,0.57537379058023,1.4693333333333334,0.39158833297202583
1397,4.826,1.1055172258600707,4.826,0.22907526437216552
1398,5.1112,0.5062678879295994,5.1112,0.09905069023509144
1399,2.0245,0.9510961664498871,2.0245,0.4697931175351381
1400,0.9146666666666666,0.7045407328020455,0.9146666666666666,0.7702704804687087
1402,0.09066666666666666,0.14847851533744336,0.09066666666666666,1.6376306838688606
1415,2.759,0.6166193630415409,2.759,0.2234937887066114
1416,3.850102564102564,0.2503027354920282,3.850102564102564,0.06501196560990116
1417,3.538,0.6335287818519927,3.538,0.17906409888411326
1418,1.1745,0.10372447895781468,1.1745,0.08831373261627473
1419,2.3799335793357934,0.13978972208386176,2.3799335793357934,0.058736816563962735
1420,2.1200833333333335,0.14945391113724507,2.1200833333333335,0.07049435689033216
1421,2.34,0.8159236869498592,2.34,0.34868533630335863
1423,1.4123076923076923,0.3655875966580117,1.4123076923076923,0.2588583200737556
1424,0.69,0.11086898033433996,0.69,0.16067968164397098
1425,1.283,0.8281198977987791,1.283,0.6454558829296798
1426,3.6386666666666665,1.4804050791579964,3.6386666666666665,0.40685372274404447
1427,0.2568,0.3069889973418884,0.2568,1.1954400208017462
1429,0.203,0.3585360458759827,0.203,1.766187418108289
1442,3.5775,0.6004914069824142,3.5775,0.1678522451383408
1443,1.711774834437086,0.08576733365197606,1.711774834437086,0.05010433143806585
1444,0.1345,0.039115182410286414,0.1345,0.2908192000764789
1445,0.6131333333333333,0.05922722868854441,0.6131333333333333,0.09659763295946136
1446,4.59025,0.2596469302133928,4.59025,0.05656487777645941
1447,1.2872608695652175,0.08799911913092331,1.2872608695652175,0.06836152734188658
1448,3.4095135135135135,0.2259314900888188,3.4095135135135135,0.06626502261784431
1449,2.26,0.8183761231597094,2.26,0.36211332883172986
1450,1.874,0.887524308848831,1.874,0.4735988841242428
1451,4.038230088495575,0.22834829100367696,4.038230088495575,0.05654662711127169
1452,5.636,0.4545737283973835,5.636,0.08065538119187074
1453,2.0305,0.7902174620157094,2.0305,0.3891738300988473
1454,1.904,1.0153057132621512,1.904,0.5332487989822223
1456,0.7,0.4954704652791404,0.7,0.7078149503987721
1457,0.254,0.31572672793646556,0.254,1.2430186139230928
1470,3.6415238095238096,0.43236967732415,3.6415238095238096,0.11873317323735681
1471,1.247766990291262,0.10423954603844184,1.247766990291262,0.08354087489853337
1472,0.2873012048192771,0.04094503955806533,0.2873012048192771,0.1425160732751582
1473,0.21777777777777776,0.08646780764295395,0.21777777777777776,0.39704605550336
1474,3.512839024390244,0.1789739303961889,3.512839024390244,0.05094851462123433
1475,3.8376190476190475,0.24338087602470798,3.8376190476190475,0.06341975923214875
1476,2.779757575757576,0.24547215580234552,2.779757575757576,0.08830703725501898
1477,1.321,0.9149498710492647,1.321,0.6926191302416842
1478,0.812,0.23859978985623367,0.812,0.2938421057342779
1479,5.833982608695652,0.24715412157037048,5.833982608695652,0.04236456262347834
1480,4.502,0.41028364009628915,4.502,0.091133638404329
1481,2.8104,0.7988292033923051,2.8104,0.2842403940336981
1482,2.8745714285714286,0.3837928624524924,2.8745714285714286,0.1335130721184498
1484,1.4786666666666666,0.6125227718786606,1.4786666666666666,0.41423992687916633
1497,3.2167499999999998,0.22125541365232607,3.2167499999999998,0.06878228449594345
1498,0.43119607843137253,0.05764073062775048,0.43119607843137253,0.13367637951958866
1499,0.5727640449438203,0.04410199880752656,0.5727640449438203,0.07699854625450925
1500,3.2307878787878788,0.163016285433453,3.2307878787878788,0.05045713044293492
1501,2.3333333333333335,0.1952249183566772,2.3333333333333335,0.08366782215286166
1502,1.9350123456790123,0.13057154561045534,1.9350123456790123,0.0674784044153665
1503,0.062,0.24139706934878136,0.062,3.8935011185287314
1504,0.985,0.5607172260732057,0.985,0.5692560670793967
1505,2.2588114285714287,0.062448961222428816,2.2588114285714287,0.027646823649163255
1506,2.448304568527919,0.1152567364383281,2.448304568527919,0.04707614318901018
1507,2.0460000000000003,0.3925712985546674,2.0460000000000003,0.1918725799387426
1508,1.311,0.9558275013959631,1.311,0.7290827623157613
1509,0.33466666666666667,0.021060716374689082,0.33466666666666667,0.0629304274144096
1510,2.558,0.6351715404294678,2.558,0.24830787350643777
1511,4.783,0.6012214798799785,4.783,0.1256996612753457
1524,0.378,0.4853732320067696,0.378,1.2840561693300783
1525,2.6950232558139535,0.1784112225157182,2.6950232558139535,0.06620025342298365
1526,0.30684324324324325,0.041956441804342354,0.30684324324324325,0.13673575263015422
1527,1.7051578947368422,0.12710443703843352,1.7051578947368422,0.07454115389006225
1528,3.1765882352941177,0.11677602685212908,3.1765882352941177,0.03676146173264313
1529,2.066114285714286,0.09711979989410556,2.066114285714286,0.047006015381443354
1530,1.4763040935672516,0.07553712817577954,1.4763040935672516,0.051166374532807944
1532,0.8612727272727273,0.22741522222684493,0.8612727272727273,0.2640455398453973
1533,3.4138610038610038,0.1006783526941073,3.4138610038610038,0.02949105209035817
1534,2.0856435643564355,0.058599776805098376,2.0856435643564355,0.028096736089793194
1535,5.57775,0.47348131601281424,5.57775,0.08488751127476388
